Month;Day;Hour;Temperature;Precipitation;WindSpeed;WindDirection;Cloudiness;RelativeHumidity;AirPressure
10;5;18;16.40;0.00;4.22;201.6;8;71.74;1023.96
10;5;19;15.72;0.00;5.10;205.8;7;74.38;1023.90
10;5;20;15.19;0.00;4.88;199.9;7;79.09;1023.90
10;5;21;14.75;0.00;5.50;201.4;4;81.70;1023.88
10;5;22;14.27;0.00;5.53;200.8;0;84.34;1023.82
10;5;23;14.25;0.00;6.68;194.3;4;85.91;1023.55
10;6;0;14.35;0.00;6.45;196.8;4;85.59;1023.48
10;6;1;14.39;0.00;6.49;194.4;8;85.08;1023.14
10;6;2;14.34;0.00;6.39;196.2;8;82.96;1022.91
10;6;3;13.93;0.00;6.68;200.5;8;82.76;1022.62
10;6;4;13.67;0.00;6.87;198.8;8;83.91;1022.45
10;6;5;13.73;0.00;6.09;200.8;7;84.83;1022.43
10;6;6;14.05;0.00;7.00;203.9;8;85.38;1022.37
10;6;7;14.47;0.00;6.77;197.3;7;85.60;1022.62
10;6;8;15.13;0.00;6.88;206.3;8;85.13;1023.01
10;6;9;15.89;0.00;6.64;203.4;8;83.98;1023.15
10;6;10;17.30;0.00;5.93;204.7;7;80.57;1023.10
10;6;11;18.27;0.00;6.12;220.0;7;77.03;1022.92
10;6;12;18.87;0.00;6.81;240.4;7;76.20;1022.57
10;6;13;18.96;0.00;7.08;241.8;3;75.65;1022.25
10;6;14;18.98;0.00;6.74;241.4;0;74.08;1021.99
10;6;15;18.77;0.00;6.36;243.4;3;74.12;1021.79
10;6;16;18.52;0.00;6.46;237.1;3;72.19;1021.85
10;6;17;17.72;0.00;5.50;237.6;2;74.18;1021.89
10;6;18;16.74;0.00;5.98;219.8;1;76.46;1021.95
10;6;19;15.89;0.00;6.64;213.7;1;80.49;1021.67
10;6;20;15.48;0.00;6.23;212.6;4;83.02;1021.66
10;6;21;15.25;0.00;5.38;217.9;0;84.01;1021.95
10;6;22;16.93;0.03;6.60;218.1;5;86.00;1022.05
10;6;23;17.43;0.00;6.71;250.0;2;86.10;1021.68
10;7;0;17.50;0.00;6.79;244.2;0;86.68;1021.59
10;7;1;17.52;0.00;7.65;245.3;8;86.42;1021.22
10;7;2;17.46;0.00;7.15;240.4;8;86.56;1021.11
10;7;3;17.35;0.00;6.15;236.8;8;87.15;1020.84
10;7;4;16.41;0.00;5.44;228.3;8;87.85;1020.65
10;7;5;16.24;0.00;5.71;211.5;7;88.66;1020.63
10;7;6;16.04;0.00;5.48;213.1;7;89.47;1020.99
10;7;7;16.32;0.00;5.64;210.6;7;90.11;1021.30
10;7;8;17.58;0.00;6.35;216.0;0;88.04;1021.75
10;7;9;18.58;0.00;9.35;230.5;5;83.19;1021.49
10;7;10;19.34;0.00;8.69;231.5;0;78.50;1021.71
10;7;11;19.82;0.00;6.90;241.6;0;76.80;1021.91
10;7;12;19.95;0.00;7.06;244.4;3;74.39;1021.56
10;7;13;20.08;0.00;6.55;242.6;7;73.95;1021.72
10;7;14;20.31;0.00;6.87;247.8;7;72.38;1021.40
10;7;15;19.94;0.00;6.25;242.8;8;74.37;1021.49
10;7;16;19.49;0.00;6.52;233.6;8;74.50;1021.50
10;7;17;19.09;0.00;7.11;236.9;5;73.81;1021.65
10;7;18;19.01;0.00;7.67;230.9;6;65.31;1021.82
10;7;19;18.51;0.00;7.36;233.7;8;68.57;1022.09
10;7;20;18.30;0.00;6.98;235.7;5;74.76;1022.32
10;7;21;18.22;0.00;6.99;234.4;5;79.42;1022.44
10;7;22;18.11;0.00;6.07;240.3;6;81.49;1022.61
10;7;23;18.15;0.00;6.13;242.7;3;82.00;1022.52
10;8;0;18.12;0.00;5.30;245.0;3;82.97;1022.99
10;8;1;18.08;0.00;5.02;252.0;0;83.96;1022.85
10;8;2;17.91;0.00;4.05;249.3;3;85.11;1022.86
10;8;3;17.71;0.00;3.64;259.8;3;86.65;1022.99
10;8;4;16.85;0.00;2.81;270.7;0;87.98;1023.02
10;8;5;15.53;0.00;2.63;206.6;8;89.35;1023.36
10;8;6;14.93;0.00;2.60;212.8;7;90.39;1023.54
10;8;7;15.27;0.00;2.54;197.9;4;90.90;1023.77
10;8;8;16.51;0.00;1.95;195.5;5;90.67;1024.08
10;8;9;18.53;0.00;2.11;185.2;0;88.59;1024.26
10;8;10;19.69;0.00;3.31;192.1;1;81.34;1024.12
10;8;11;20.79;0.00;3.21;195.2;0;73.05;1023.92
10;8;12;20.30;0.00;3.89;268.5;4;72.80;1023.60
10;8;13;20.24;0.00;4.20;270.5;2;74.82;1023.44
10;8;14;20.28;0.00;3.47;277.4;0;72.83;1022.92
10;8;15;19.92;0.00;2.85;266.6;6;75.41;1022.37
10;8;16;19.74;0.00;3.04;243.6;3;75.62;1022.03
10;8;17;19.37;0.00;2.77;245.1;6;73.88;1021.91
10;8;18;18.93;0.00;2.36;235.9;7;75.04;1021.73
10;8;19;18.24;0.00;2.01;246.5;7;77.66;1021.49
10;8;20;17.85;0.00;2.42;210.7;6;80.97;1021.33
10;8;21;17.54;0.00;4.22;222.9;7;76.68;1021.03
10;8;22;17.05;0.00;4.57;221.2;7;72.85;1020.56
10;8;23;17.47;0.00;4.72;228.2;4;77.23;1020.43
10;9;0;18.07;0.00;5.15;247.8;8;82.17;1020.26
10;9;1;17.95;0.00;4.84;243.9;8;84.40;1019.91
10;9;2;17.85;0.00;5.06;245.1;8;86.56;1019.64
10;9;3;17.97;0.00;5.32;242.4;7;87.46;1019.36
10;9;4;17.89;0.00;4.91;241.0;8;87.39;1019.46
10;9;5;17.81;0.00;4.54;244.4;8;87.91;1019.56
10;9;6;16.35;0.00;4.31;244.2;7;87.72;1019.48
10;9;7;16.25;0.00;3.83;224.1;8;88.86;1019.81
10;9;8;17.95;0.00;4.00;230.8;1;89.16;1020.18
10;9;9;18.40;0.00;5.30;249.7;7;88.19;1020.34
10;9;10;18.77;0.00;4.09;242.8;1;85.18;1020.65
10;9;11;19.02;0.00;4.23;259.5;7;80.17;1020.93
10;9;12;19.16;0.00;3.98;269.5;4;76.16;1020.59
10;9;13;19.33;0.00;3.67;276.0;8;74.79;1020.34
10;9;14;19.09;0.00;4.03;257.8;8;76.22;1020.04
10;9;15;19.21;0.00;3.09;241.7;4;75.64;1020.03
10;9;16;18.64;0.00;2.84;267.5;0;78.12;1020.06
10;9;17;18.18;0.00;2.03;280.6;2;80.80;1020.14
10;9;18;17.76;0.00;1.28;276.9;7;83.07;1020.28
10;9;19;17.33;0.00;0.94;234.7;1;84.97;1020.20
10;9;20;16.67;0.00;1.60;201.3;0;87.07;1020.07
10;9;21;16.05;0.00;1.92;178.8;2;89.05;1020.17
10;9;22;15.75;0.00;1.90;182.3;2;90.27;1020.08
10;9;23;15.46;0.00;2.27;169.5;7;90.86;1019.83
10;10;0;15.34;0.00;2.41;168.4;8;90.55;1019.54
10;10;1;14.88;0.00;3.87;191.6;7;90.02;1018.90
10;10;2;14.37;0.00;4.87;194.6;7;91.28;1018.36
10;10;3;13.99;0.00;4.39;199.4;8;92.96;1018.05
10;10;4;13.51;0.00;4.97;197.4;8;94.28;1017.82
10;10;5;13.55;0.00;5.14;188.3;8;95.29;1017.43
10;10;6;13.71;0.00;4.87;188.0;7;95.72;1017.31
10;10;7;14.40;0.00;6.02;192.9;8;95.67;1017.15
10;10;8;16.23;0.00;5.90;202.0;8;94.69;1017.42
10;10;9;18.29;0.00;5.87;211.0;5;91.60;1017.42
10;10;10;20.15;0.00;6.17;209.0;6;72.97;1017.24
10;10;11;21.78;0.00;6.28;209.1;1;63.75;1016.69
10;10;12;22.83;0.00;7.23;210.4;1;52.96;1015.98
10;10;13;23.08;0.00;7.16;210.8;0;52.40;1015.58
10;10;14;23.08;0.00;6.25;204.3;5;50.64;1015.08
10;10;15;23.37;0.00;6.53;196.9;4;46.07;1014.53
10;10;16;21.84;0.00;6.51;204.8;2;48.46;1014.42
10;10;17;20.39;0.00;7.65;204.8;7;51.79;1014.31
10;10;18;18.92;0.00;6.84;205.0;7;59.79;1014.55
10;10;19;17.59;0.00;5.81;218.0;7;69.92;1014.70
10;10;20;16.69;0.00;5.87;213.1;2;78.40;1014.64
10;10;21;16.28;0.00;5.74;213.7;3;83.78;1014.45
10;10;22;16.09;0.00;5.72;213.9;7;86.13;1014.28
10;10;23;15.75;0.00;6.16;209.7;8;87.85;1014.00
10;11;0;15.55;0.00;5.81;205.7;6;89.03;1013.82
10;11;1;15.30;0.00;6.12;208.2;4;89.96;1013.37
10;11;2;15.17;0.00;5.50;205.5;3;90.44;1012.98
10;11;3;15.05;0.00;6.05;204.9;2;90.86;1012.57
10;11;4;15.14;0.00;5.44;208.3;1;91.34;1012.76
10;11;5;15.45;0.00;6.13;220.3;7;91.55;1012.62
10;11;6;15.78;0.00;5.00;212.1;8;91.48;1013.21
10;11;7;16.46;0.00;5.83;220.7;7;91.20;1013.57
10;11;8;17.51;0.03;7.33;226.3;8;90.53;1013.84
10;11;9;17.61;0.00;7.01;227.6;8;90.10;1014.01
10;11;10;17.78;0.00;6.06;231.6;8;89.14;1013.74
10;11;11;18.41;0.00;6.68;208.6;8;87.72;1013.17
10;11;12;19.81;0.00;6.95;211.9;7;81.38;1012.12
10;11;13;20.54;0.00;7.57;198.4;1;73.19;1011.36
10;11;14;20.65;0.00;7.66;200.4;2;71.03;1010.66
10;11;15;20.25;0.00;7.95;200.2;3;70.19;1010.32
10;11;16;19.95;0.00;6.54;190.5;7;68.28;1010.41
10;11;17;19.63;0.00;6.38;205.4;8;66.89;1010.44
10;11;18;19.19;0.00;3.41;201.0;8;68.71;1010.90
10;11;19;18.79;0.03;5.56;239.9;7;72.55;1011.18
10;11;20;17.98;0.03;6.38;257.8;7;80.63;1010.98
10;11;21;17.85;0.03;7.84;240.2;7;83.33;1011.05
10;11;22;17.75;0.03;6.32;241.0;8;84.78;1011.20
10;11;23;17.57;0.57;5.48;250.9;7;86.02;1011.73
10;12;0;17.00;1.38;5.03;257.9;8;86.92;1011.64
10;12;1;16.55;1.26;4.45;252.9;8;88.11;1011.04
10;12;2;16.04;0.21;4.84;230.5;8;90.35;1011.10
10;12;3;15.92;0.07;4.47;219.1;7;91.64;1011.29
10;12;4;15.84;0.00;6.21;213.2;8;91.62;1011.41
10;12;5;16.03;0.03;5.91;204.2;8;91.61;1011.38
10;12;6;16.42;0.00;5.82;194.8;8;91.18;1011.45
10;12;7;16.73;0.00;5.93;182.6;8;90.16;1011.68
10;12;8;16.77;0.00;6.40;187.3;8;89.88;1011.64
10;12;9;16.88;0.00;6.10;189.6;7;90.57;1011.62
10;12;10;16.86;0.00;6.80;195.0;7;90.46;1011.56
10;12;11;16.89;0.00;7.40;192.8;8;90.34;1011.23
10;12;12;17.05;0.00;7.10;196.8;7;91.50;1011.03
10;12;13;18.17;0.00;6.38;204.0;8;91.72;1011.06
10;12;14;18.62;0.00;6.37;220.2;8;90.05;1011.05
10;12;15;18.41;0.00;7.04;232.9;8;88.32;1011.12
10;12;16;18.44;0.00;6.27;244.5;8;87.78;1011.19
10;12;17;18.26;0.00;6.08;234.3;7;86.51;1011.52
10;12;18;17.84;0.00;5.55;227.5;7;86.20;1011.68
10;12;19;17.50;0.00;5.26;206.3;7;87.82;1011.46
10;12;20;17.39;0.00;5.91;212.6;7;89.39;1011.24
10;12;21;17.31;0.00;6.16;205.4;7;90.58;1010.92
10;12;22;17.37;0.00;6.16;205.4;7;91.31;1010.54
10;12;23;17.14;0.09;5.84;209.7;8;91.44;1010.25
10;13;0;17.05;0.07;6.11;196.0;8;92.18;1009.48
10;13;1;17.00;0.35;6.19;191.6;8;92.73;1008.31
10;13;2;16.95;1.32;7.33;176.4;8;93.42;1007.20
10;13;3;17.61;0.72;8.16;189.7;8;93.90;1006.20
10;13;4;17.71;0.00;7.75;201.9;8;93.76;1004.98
10;13;5;18.07;0.00;9.40;181.2;8;92.90;1003.58
10;13;6;19.16;0.00;11.00;174.9;8;87.72;1003.00
10;13;7;19.55;0.00;10.77;190.1;8;77.98;1002.90
10;13;8;20.27;0.00;11.09;199.5;7;71.34;1002.33
10;13;9;20.38;0.00;11.43;198.9;7;70.00;1001.71
10;13;10;20.73;0.00;12.19;191.9;8;69.05;1001.36
10;13;11;21.55;0.00;11.04;200.7;7;65.60;1001.49
10;13;12;21.41;0.07;9.49;212.5;7;68.37;1001.22
10;13;13;18.76;0.44;7.93;219.4;7;81.16;1001.41
10;13;14;19.76;0.00;8.40;218.9;7;83.83;1000.71
10;13;15;19.56;4.74;6.76;207.7;7;79.45;1000.07
10;13;16;18.26;1.17;7.54;231.8;8;87.25;999.51
10;13;17;18.54;0.00;7.91;194.2;7;88.37;999.14
10;13;18;18.94;0.03;8.32;198.6;7;86.37;998.75
10;13;19;18.45;0.00;8.17;199.7;7;83.38;999.00
10;13;20;18.17;0.00;6.75;205.5;7;83.58;998.72
10;13;21;16.69;10.12;9.24;217.9;7;85.69;999.18
10;13;22;14.23;1.87;10.61;339.7;8;90.73;1000.79
10;13;23;14.12;0.00;9.30;317.6;8;87.86;1002.63
10;14;0;13.87;0.00;10.24;308.9;8;75.37;1004.38
10;14;1;13.51;0.03;10.10;314.3;5;67.72;1005.84
10;14;2;13.16;0.00;9.61;298.6;2;68.54;1007.26
10;14;3;13.04;0.00;9.52;298.2;4;66.73;1008.38
10;14;4;12.92;0.00;9.05;298.2;2;64.37;1009.26
10;14;5;12.71;0.00;8.39;292.8;2;60.53;1009.96
10;14;6;12.80;0.00;9.44;297.4;1;58.39;1011.00
10;14;7;13.03;0.00;8.03;299.3;1;61.64;1012.23
10;14;8;13.60;0.00;7.17;291.0;1;60.32;1013.14
10;14;9;14.17;0.00;7.12;285.7;3;57.00;1013.87
10;14;10;14.22;0.00;7.37;286.0;6;55.02;1014.49
10;14;11;14.23;0.00;7.24;290.6;1;55.07;1014.96
10;14;12;14.29;0.00;7.21;293.9;1;55.05;1015.19
10;14;13;14.53;0.00;7.11;284.3;2;54.34;1015.64
10;14;14;14.17;0.00;7.02;286.8;2;55.61;1016.03
10;14;15;13.98;0.00;6.59;295.9;2;54.26;1016.33
10;14;16;13.54;0.00;6.92;293.9;0;52.78;1016.53
10;14;17;13.28;0.00;6.77;301.4;2;51.14;1017.10
10;14;18;13.10;0.00;6.29;305.4;3;50.69;1017.47
10;14;19;13.00;0.00;5.45;321.5;4;48.71;1017.83
10;14;20;12.95;0.00;5.32;315.5;2;49.37;1018.20
10;14;21;12.98;0.00;5.36;293.5;3;48.04;1018.08
10;14;22;12.78;0.03;7.92;279.3;3;56.27;1017.95
10;14;23;12.47;0.00;8.89;295.4;4;57.94;1018.08
10;15;0;12.08;0.00;8.94;299.8;3;60.66;1018.19
10;15;1;11.68;0.00;8.74;300.8;5;63.56;1018.35
10;15;2;11.37;0.03;9.95;297.3;6;63.15;1018.59
10;15;3;11.14;0.00;9.64;297.5;4;62.12;1018.89
10;15;4;10.88;0.00;10.71;302.2;5;57.76;1018.99
10;15;5;10.74;0.00;9.70;308.0;2;56.48;1019.25
10;15;6;10.75;0.00;9.52;306.3;1;56.14;1019.73
10;15;7;10.84;0.06;9.79;320.6;1;56.95;1020.36
10;15;8;11.12;0.00;8.93;314.2;3;53.41;1021.17
10;15;9;11.75;0.00;7.83;312.2;3;53.80;1021.76
10;15;10;11.86;0.00;7.37;325.1;3;61.70;1022.20
10;15;11;11.86;0.09;9.65;315.1;8;65.77;1022.42
10;15;12;11.25;0.11;7.39;341.3;7;71.38;1022.81
10;15;13;11.29;0.03;6.36;310.8;6;69.94;1023.20
10;15;14;11.69;0.00;8.63;286.5;6;68.49;1023.02
10;15;15;11.41;0.06;5.36;319.3;7;69.33;1023.06
10;15;16;11.69;0.00;6.95;338.6;7;64.91;1023.27
10;15;17;11.51;0.00;5.97;322.2;1;66.43;1023.87
10;15;18;11.41;0.00;4.66;321.0;1;60.21;1023.86
10;15;19;11.60;0.00;5.36;311.0;3;64.05;1023.92
10;15;20;11.42;0.06;6.59;348.3;7;70.74;1024.03
10;15;21;10.92;0.00;2.96;350.2;8;70.65;1023.94
10;15;22;10.59;0.00;3.94;281.3;6;70.69;1023.75
10;15;23;9.80;0.00;3.53;162.3;8;74.65;1023.58
10;16;0;9.63;0.00;3.15;200.6;7;78.10;1023.48
10;16;1;9.80;0.00;2.94;167.7;7;80.45;1023.17
10;16;2;9.98;0.00;2.21;194.4;8;77.58;1022.80
10;16;3;9.99;0.00;2.12;229.6;7;75.44;1022.43
10;16;4;9.91;0.00;1.80;201.4;8;75.52;1022.32
10;16;5;9.43;0.00;2.23;201.1;8;77.21;1021.85
10;16;6;9.25;0.00;2.35;193.9;7;79.85;1021.88
10;16;7;9.73;0.00;1.67;193.2;7;80.28;1021.98
10;16;8;10.74;0.00;1.99;195.0;7;76.93;1021.91
10;16;9;11.59;0.00;1.76;149.3;8;70.20;1021.89
10;16;10;12.16;0.00;2.29;130.0;4;65.33;1021.69
10;16;11;12.56;0.00;3.20;123.0;6;65.30;1021.12
10;16;12;12.88;0.00;3.70;124.7;7;62.67;1020.52
10;16;13;13.15;0.00;4.16;94.2;2;62.49;1020.14
10;16;14;13.06;0.00;4.86;83.4;3;63.82;1019.68
10;16;15;12.90;0.00;5.57;96.7;7;67.50;1019.16
10;16;16;12.74;0.00;5.39;88.8;8;69.59;1018.84
10;16;17;12.36;0.00;5.53;95.9;8;71.21;1018.81
10;16;18;11.90;0.00;5.48;98.3;8;71.96;1018.59
10;16;19;11.55;0.00;5.89;93.2;7;72.56;1018.65
10;16;20;11.29;0.00;5.54;102.1;8;73.75;1019.06
10;16;21;11.01;0.00;5.68;94.9;7;75.55;1018.75
10;16;22;10.73;0.00;5.37;91.2;7;75.59;1018.71
10;16;23;10.85;0.00;6.83;97.7;8;76.80;1018.39
10;17;0;10.97;0.00;7.12;85.9;8;77.47;1018.16
10;17;1;10.89;0.00;7.47;84.7;8;79.68;1017.68
10;17;2;10.89;0.00;7.35;88.0;8;80.82;1017.48
10;17;3;10.80;0.00;7.67;86.3;7;80.64;1017.16
10;17;4;10.82;0.00;8.12;88.6;8;77.80;1016.71
10;17;5;10.62;0.00;6.08;84.8;8;78.41;1016.60
10;17;6;10.35;0.09;8.42;94.0;8;79.85;1016.50
10;17;7;10.47;0.00;8.42;74.2;8;78.92;1016.76
10;17;8;11.14;0.00;8.74;81.3;8;75.86;1016.59
10;17;9;11.73;0.00;9.86;85.8;1;68.88;1016.39
10;17;10;11.93;0.03;10.25;88.2;0;66.58;1016.03
10;17;11;12.39;0.00;10.28;85.6;2;65.51;1015.26
10;17;12;12.69;0.03;10.58;80.1;1;63.68;1014.82
10;17;13;13.18;0.03;9.84;75.7;2;61.13;1014.10
10;17;14;13.45;0.00;9.87;83.7;1;58.90;1013.47
10;17;15;13.38;0.00;9.25;87.3;0;59.34;1012.95
10;17;16;12.97;0.00;8.45;86.8;1;62.63;1012.95
10;17;17;12.36;0.00;8.51;86.9;7;66.72;1012.95
10;17;18;11.86;0.00;9.05;93.9;8;68.78;1012.36
10;17;19;11.40;0.00;8.66;93.2;8;70.12;1012.10
10;17;20;10.87;0.00;9.08;92.0;8;72.94;1011.45
10;17;21;10.43;0.00;8.21;90.7;8;77.00;1010.91
10;17;22;9.90;0.00;7.25;95.2;7;78.14;1010.27
10;17;23;9.38;0.00;6.19;96.8;8;78.77;1009.69
10;18;0;9.19;0.00;7.02;97.2;6;80.48;1008.91
10;18;1;9.19;0.00;7.52;96.3;7;80.94;1008.08
10;18;2;9.27;0.00;7.80;94.7;8;79.97;1007.16
10;18;3;8.92;0.00;7.64;103.3;8;79.84;1006.17
10;18;4;8.90;0.00;7.67;96.7;8;80.07;1005.34
10;18;5;8.86;0.00;7.28;95.7;8;79.65;1004.45
10;18;6;8.77;0.00;7.90;103.3;7;80.49;1004.03
10;18;7;8.98;0.00;8.30;100.1;7;80.26;1003.34
10;18;8;9.55;0.00;8.55;100.7;7;78.37;1002.47
10;18;9;10.90;0.00;7.97;102.5;7;75.73;1001.46
10;18;10;12.20;0.00;8.59;103.8;1;71.26;1000.45
10;18;11;13.64;0.00;8.22;101.0;7;67.50;999.18
10;18;12;14.38;0.00;8.81;102.2;5;66.41;997.68
10;18;13;15.03;0.00;8.05;101.7;7;66.29;996.23
10;18;14;15.24;0.00;7.42;100.4;6;67.74;995.20
10;18;15;15.09;0.00;6.91;110.9;7;69.89;994.27
10;18;16;14.36;0.79;6.54;105.3;7;73.42;993.20
10;18;17;13.42;0.39;7.20;107.4;8;82.31;991.98
10;18;18;13.17;1.00;7.44;113.0;8;88.26;990.52
10;18;19;13.78;0.07;8.98;114.4;7;92.20;989.45
10;18;20;14.98;0.00;7.96;132.5;8;93.78;989.04
10;18;21;16.42;0.00;7.48;152.1;8;94.19;988.82
10;18;22;17.34;0.00;8.39;165.7;8;93.69;988.80
10;18;23;16.55;0.00;8.33;191.3;8;92.56;989.32
10;19;0;16.33;0.00;8.71;202.7;8;88.51;989.30
10;19;1;16.12;0.00;8.33;190.1;8;81.92;989.40
10;19;2;15.76;0.00;8.36;191.1;5;80.54;989.07
10;19;3;15.57;0.00;9.01;182.3;7;81.35;988.86
10;19;4;15.58;0.00;8.14;185.7;7;83.18;988.86
10;19;5;15.66;0.00;7.53;177.7;7;84.31;988.78
10;19;6;15.53;0.00;7.52;170.8;7;84.81;988.75
10;19;7;15.38;0.00;7.17;163.9;7;86.37;988.81
10;19;8;15.91;0.00;6.85;161.3;7;87.27;988.56
10;19;9;16.64;0.00;6.45;169.6;5;85.28;988.44
10;19;10;16.66;0.00;6.67;165.1;5;83.83;987.81
10;19;11;16.99;0.00;6.94;150.7;7;84.22;987.51
10;19;12;17.53;0.00;6.72;157.9;7;83.19;986.89
10;19;13;17.83;0.00;7.25;161.5;7;81.14;986.16
10;19;14;18.20;0.00;6.34;166.5;7;78.74;985.63
10;19;15;18.41;0.00;5.64;156.7;4;77.83;985.35
10;19;16;17.75;0.00;4.33;159.1;2;80.02;985.23
10;19;17;17.07;0.00;3.88;136.1;4;83.81;985.20
10;19;18;16.68;0.00;4.34;125.5;5;85.52;984.71
10;19;19;16.31;0.00;4.38;124.6;8;86.03;984.11
10;19;20;16.16;0.00;4.57;122.6;8;86.94;983.45
10;19;21;15.87;0.00;4.45;118.2;8;87.77;982.86
10;19;22;15.59;0.00;4.44;118.9;8;88.94;982.19
10;19;23;15.38;0.00;5.57;114.4;8;90.09;981.16
10;20;0;15.28;0.00;5.63;109.4;7;90.95;980.52
10;20;1;15.23;0.06;5.96;106.5;8;91.38;979.63
10;20;2;15.29;0.16;6.85;99.4;8;91.87;978.63
10;20;3;15.29;0.09;7.38;102.0;8;92.31;977.76
10;20;4;15.18;0.18;6.11;102.8;8;92.79;977.30
10;20;5;15.03;0.63;6.53;108.7;8;93.51;976.34
10;20;6;14.95;1.90;5.50;95.8;8;94.04;976.24
10;20;7;14.87;3.11;5.07;86.8;8;94.46;975.54
10;20;8;14.88;2.74;6.55;61.7;8;94.86;974.81
10;20;9;15.20;0.78;5.51;71.2;8;95.10;974.54
10;20;10;14.56;1.35;6.69;145.9;8;95.14;975.17
10;20;11;14.61;0.79;5.69;233.1;8;95.18;975.29
10;20;12;14.67;0.29;6.57;211.0;8;95.22;975.34
10;20;13;14.90;0.07;6.80;197.9;8;95.04;975.47
10;20;14;15.10;0.09;7.02;187.5;8;94.71;975.77
10;20;15;14.86;0.00;7.20;200.9;8;94.15;976.09
10;20;16;14.87;0.00;6.94;201.1;7;93.29;976.51
10;20;17;14.62;0.00;6.64;196.4;2;92.12;977.15
10;20;18;14.36;0.00;5.45;193.1;2;91.42;977.68
10;20;19;14.36;0.00;6.56;189.2;0;90.89;978.26
10;20;20;14.20;0.00;6.82;186.7;4;90.05;978.91
10;20;21;14.12;0.00;6.94;182.7;2;89.40;979.42
10;20;22;13.93;0.00;6.39;181.9;6;89.08;979.81
10;20;23;13.84;0.00;5.94;179.2;7;89.64;980.45
10;21;0;13.99;0.00;6.18;183.1;7;89.50;980.87
10;21;1;13.75;0.00;6.35;181.7;4;89.25;981.53
10;21;2;13.49;0.00;6.77;179.5;4;89.60;981.99
10;21;3;13.67;0.00;7.34;174.5;1;89.74;982.52
10;21;4;13.88;0.00;8.73;175.2;8;89.27;983.00
10;21;5;13.80;0.00;8.78;181.9;7;89.48;983.97
10;21;6;13.85;0.00;9.38;194.9;7;86.62;985.07
10;21;7;13.68;0.00;10.12;192.4;7;82.14;986.08
10;21;8;13.62;0.00;11.40;182.5;7;78.84;986.68
10;21;9;13.96;0.00;12.05;183.4;5;76.05;987.19
10;21;10;13.54;0.00;11.49;181.0;7;75.36;987.53
10;21;11;12.78;0.00;10.73;176.7;7;82.89;987.79
10;21;12;12.52;0.00;10.13;173.7;8;86.52;988.04
10;21;13;12.48;0.50;9.66;166.2;8;89.29;988.21
10;21;14;12.56;0.04;9.25;173.7;8;91.14;988.74
10;21;15;13.48;0.00;9.66;177.3;8;91.06;988.95
10;21;16;13.56;0.00;9.56;173.8;7;88.64;989.06
10;21;17;13.93;0.00;9.99;173.0;7;84.67;989.44
10;21;18;13.94;0.03;10.20;174.4;7;81.29;989.71
10;21;19;13.22;0.00;9.59;171.4;8;83.03;989.90
10;21;20;13.25;0.03;10.21;173.3;8;86.59;989.52
10;21;21;13.34;0.03;11.16;179.4;8;88.76;990.02
10;21;22;13.61;0.18;9.32;194.0;8;91.02;991.42
10;21;23;13.29;0.68;8.58;210.8;8;91.54;993.84
10;22;0;12.29;0.52;8.23;252.2;8;91.65;995.78
10;22;1;13.12;0.00;7.28;262.8;8;87.78;996.99
10;22;2;12.80;0.00;6.79;249.6;7;77.74;998.21
10;22;3;11.27;0.00;5.71;211.9;3;84.15;999.11
10;22;4;10.95;0.00;5.27;204.4;2;87.99;1000.20
10;22;5;11.47;0.00;5.81;202.2;5;89.07;1000.97
10;22;6;11.66;0.00;5.68;197.2;7;90.34;1001.92
10;22;7;12.05;0.00;6.16;195.8;8;90.94;1002.75
10;22;8;12.58;0.00;6.10;197.9;7;88.52;1003.64
10;22;9;13.25;0.00;6.33;206.0;8;80.89;1004.35
10;22;10;14.08;0.00;6.43;200.5;1;76.92;1004.86
10;22;11;14.60;0.00;5.90;204.1;2;71.84;1005.46
10;22;12;14.82;0.00;5.71;217.2;0;67.61;1006.10
10;22;13;14.94;0.00;4.53;241.4;2;63.94;1006.64
10;22;14;15.00;0.00;3.70;257.8;5;61.13;1007.24
10;22;15;14.68;0.00;3.27;265.8;5;62.78;1007.54
10;22;16;14.35;0.00;2.08;278.3;3;65.52;1008.18
10;22;17;13.70;0.06;2.34;260.3;7;69.75;1008.66
10;22;18;13.15;0.00;1.90;177.7;6;73.46;1009.28
10;22;19;12.90;0.00;1.80;160.7;7;79.92;1009.70
10;22;20;12.58;0.00;3.21;170.9;7;83.20;1010.10
10;22;21;11.86;0.00;3.27;195.6;7;86.85;1010.15
10;22;22;11.52;0.00;3.32;198.2;5;90.14;1010.34
10;22;23;11.35;0.00;3.14;202.8;0;91.55;1010.62
10;23;0;11.23;0.00;3.17;187.1;0;92.03;1010.99
10;23;1;11.20;0.00;3.25;171.5;0;91.83;1010.97
10;23;2;10.31;0.00;3.15;167.7;0;91.56;1011.05
10;23;3;9.93;0.00;2.68;152.8;8;92.47;1010.94
10;23;4;9.68;0.00;2.97;148.7;5;93.09;1011.00
10;23;5;9.68;0.00;2.94;139.4;6;93.42;1010.79
10;23;6;9.81;0.00;4.07;149.0;8;93.60;1010.48
10;23;7;9.78;0.00;3.34;131.3;8;93.57;1010.70
10;23;8;10.00;0.00;4.72;110.4;4;93.45;1010.59
10;23;9;11.17;0.00;4.52;137.4;0;92.77;1010.20
10;23;10;12.51;0.00;4.55;132.0;0;90.15;1009.60
